file_name,vertices,edges,m,lambda,density,time_ms,time_s
dataset/gahuku.net,16,120,10,0.2,-4.3500000000000005,120951.49507399765,120.95149507399765
dataset/gahuku.net,16,120,10,0.3,9.677777777777777,126280.4640109971,126.2804640109971
dataset/gahuku.net,16,120,10,0.4,15.25,130459.67236699653,130.45967236699653
dataset/gahuku.net,16,120,10,0.5,24.23809523809524,134186.1050189982,134.1861050189982
dataset/gahuku.net,16,120,10,0.6,36.4,137207.18716199917,137.20718716199917
dataset/gahuku.net,16,120,10,0.7,55.75,139367.2803519985,139.3672803519985
dataset/gahuku.net,16,120,10,0.8,75.50000000000003,142351.17089699997,142.35117089699997
dataset/gahuku.net,16,120,10,0.9,95.46666666666668,145163.4318389988,145.1634318389988
dataset/gahuku.net,16,120,10,0.1,-5.800000000000001,153763.35774699692,153.76335774699692
dataset/gahuku.net,16,120,10,0.2,-4.3500000000000005,163543.23390899663,163.54323390899663
dataset/gahuku.net,16,120,10,0.3,6.866666666666666,168190.00622099702,168.19000622099702
dataset/gahuku.net,16,120,10,0.4,15.25,171449.89723899926,171.44989723899926
dataset/gahuku.net,16,120,10,0.5,24.238095238095237,174254.47543899645,174.25447543899645
dataset/gahuku.net,16,120,10,0.6,36.4,176396.08261099784,176.39608261099784
dataset/gahuku.net,16,120,10,0.7,55.75,178473.558898997,178.473558898997
dataset/gahuku.net,16,120,10,0.8,75.50000000000001,180534.68497699942,180.53468497699942
dataset/gahuku.net,16,120,10,0.9,95.4666666666667,182890.54155699705,182.89054155699705
dataset/gahuku.net,16,120,10,0.1,-5.800000000000001,189889.23602399882,189.88923602399882
dataset/gahuku.net,16,120,10,0.2,-4.3500000000000005,199979.59943499882,199.97959943499882
dataset/gahuku.net,16,120,10,0.3,6.866666666666666,205681.61685299856,205.68161685299856
dataset/gahuku.net,16,120,10,0.4,12.755555555555556,208696.05335599772,208.69605335599772
dataset/gahuku.net,16,120,10,0.5,24.238095238095237,211183.66462199992,211.18366462199992
dataset/gahuku.net,16,120,10,0.6,36.519999999999996,212981.74939899764,212.98174939899764
dataset/gahuku.net,16,120,10,0.7,55.75,215117.54365999877,215.11754365999877
dataset/gahuku.net,16,120,10,0.8,75.50000000000003,217576.10401299826,217.57610401299826
dataset/gahuku.net,16,120,10,0.9,95.46666666666668,219739.4859619999,219.7394859619999
dataset/gahuku.net,16,120,10,0.1,-5.800000000000001,225745.98082999728,225.74598082999728
dataset/gahuku.net,16,120,10,0.2,-4.3500000000000005,231883.9897149992,231.8839897149992
dataset/gahuku.net,16,120,10,0.3,6.866666666666666,235730.69811899768,235.73069811899768
dataset/gahuku.net,16,120,10,0.4,16.262857142857143,238045.27707199668,238.04527707199668
dataset/gahuku.net,16,120,10,0.5,24.238095238095237,240333.71551699747,240.33371551699747
dataset/gahuku.net,16,120,10,0.6,36.519999999999996,242364.86391299695,242.36486391299695
dataset/gahuku.net,16,120,10,0.7,55.75,244455.58429599987,244.45558429599987
dataset/gahuku.net,16,120,10,0.8,75.50000000000003,246636.70928699867,246.63670928699867
dataset/gahuku.net,16,120,10,0.9,95.4666666666667,248537.78798299754,248.53778798299754
dataset/gahuku.net,16,120,10,0.1,-5.800000000000001,254834.4058469993,254.8344058469993
dataset/gahuku.net,16,120,10,0.2,-4.3500000000000005,261197.65579599698,261.197655795997
dataset/gahuku.net,16,120,10,0.3,6.866666666666666,265390.57423399936,265.39057423399936
dataset/gahuku.net,16,120,10,0.4,16.262857142857143,267918.8737009972,267.9188737009972
dataset/gahuku.net,16,120,10,0.5,24.238095238095237,270494.1110889995,270.4941110889995
dataset/gahuku.net,16,120,10,0.6,36.52,272631.7335969979,272.63173359699795
dataset/gahuku.net,16,120,10,0.7,55.75000000000001,275263.28020599973,275.26328020599976
dataset/gahuku.net,16,120,10,0.8,75.50000000000003,278230.3848479969,278.2303848479969
dataset/gahuku.net,16,120,10,0.9,95.4666666666667,281101.11955999676,281.10111955999673
dataset/gahuku.net,16,120,10,0.1,-5.800000000000001,288857.5639499977,288.8575639499977
dataset/gahuku.net,16,120,10,0.2,-4.3500000000000005,295341.40377199947,295.34140377199947
dataset/gahuku.net,16,120,10,0.3,11.854285714285714,299562.2780659978,299.5622780659978
dataset/gahuku.net,16,120,10,0.4,16.262857142857143,302754.48946799955,302.7544894679995
dataset/gahuku.net,16,120,10,0.5,24.238095238095237,306343.26052999677,306.34326052999677
dataset/gahuku.net,16,120,10,0.6,36.519999999999996,308558.74065099854,308.5587406509985
dataset/gahuku.net,16,120,10,0.7,55.75,310540.5570199982,310.54055701999823
dataset/gahuku.net,16,120,10,0.8,75.50000000000001,313154.7253979988,313.15472539799885
dataset/gahuku.net,16,120,10,0.9,95.46666666666668,315614.2624779968,315.6142624779968
dataset/gahuku.net,16,120,10,0.1,-5.800000000000001,323498.3191669999,323.49831916699986
dataset/gahuku.net,16,120,10,0.2,-4.3500000000000005,329627.94943599874,329.62794943599874
dataset/gahuku.net,16,120,10,0.3,10.875,333221.6207599995,333.2216207599995
dataset/gahuku.net,16,120,10,0.4,16.262857142857143,335800.861628999,335.800861628999
dataset/gahuku.net,16,120,10,0.5,24.238095238095237,338184.07238799776,338.18407238799773
dataset/gahuku.net,16,120,10,0.6,36.519999999999996,340074.48659099825,340.0744865909983
dataset/gahuku.net,16,120,10,0.7,55.75,341961.5088619976,341.9615088619976
dataset/gahuku.net,16,120,10,0.8,75.50000000000001,343880.93926599686,343.88093926599686
dataset/gahuku.net,16,120,10,0.9,95.4666666666667,345779.27288599673,345.77927288599676
